<article id="GID_1941_96" name="J.H. Scholte" birth-date="1874" birth-place="NA" death-date="1959" death-place="NA">
<sentence id="1">
Simplicius_simplicissimus_De_Dertigjarige_Oorlog	Simplicius_simplicissimus_De_Dertigjarige_Oorlog	SPEC(deeleigen)_SPEC(deeleigen)_SPEC(deeleigen)_SPEC(deeleigen)_SPEC(deeleigen)	1.0
,	,	LET()	1.0
komt	komen	WW(pv,tgw,met-t)	0.999725
in	in	VZ(init)	0.999213
het	het	LID(bep,stan,evon)	0.988109
stadje	stad	N(soort,ev,dim,onz,stan)	0.999323
Gelnhausen	gelnhausen	N(soort,mv,basis)	0.545455
,	,	LET()	1.0
dat	dat	VNW(betr,pron,stan,vol,3,ev)	1.0
helemaal	helemaal	BW()	0.997743
leeg	leeg	ADJ(vrij,basis,zonder)	0.966355
geplunderd	plunderen	WW(vd,vrij,zonder)	0.98
is	zijn	WW(pv,tgw,ev)	0.998861
,	,	LET()	1.0
en	en	VG(neven)	0.999456
trekt	trekken	WW(pv,tgw,met-t)	0.998984
verder	ver	ADJ(vrij,comp,zonder)	0.945946
naar	naar	VZ(init)	0.999754
de	de	LID(bep,stan,rest)	0.981886
grotere	groot	ADJ(prenom,comp,met-e,stan)	0.998884
stad	stad	N(soort,ev,basis,zijd,stan)	0.999576
Hanau	Hanau	SPEC(deeleigen)	1.0
.	.	LET()	1.0
</sentence>
<sentence id="137">
Daar	daar	VNW(aanw,adv-pron,obl,vol,3o,getal)	0.998699
wordt	worden	WW(pv,tgw,met-t)	0.999676
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
in	in	VZ(init)	0.99822
't	het	LID(bep,stan,evon)	0.997055
cachot	cachot	N(soort,ev,basis,onz,stan)	0.996804
geworpen	werpen	WW(vd,vrij,zonder)	0.985075
,	,	LET()	1.0
maar	maar	VG(neven)	0.98
op	op	VZ(init)	0.984772
raad	raad	N(soort,ev,basis,zijd,stan)	0.983389
van	van	VZ(init)	0.779104
den	de	LID(bep,dial)	0.940476
dominee	dominee	N(soort,ev,basis,zijd,stan)	0.981183
er	er	VNW(aanw,adv-pron,stan,red,3,getal)	0.99729
weer	weer	BW()	0.984456
uitgehaald	uithalen	WW(vd,vrij,zonder)	0.990566
,	,	LET()	1.0
gewassen	wassen	WW(vd,vrij,zonder)	0.705882
en	en	VG(neven)	0.999194
gekleed	kleden	WW(vd,vrij,zonder)	0.996241
.	.	LET()	1.0
</sentence>
<sentence id="138">
Deze	deze	VNW(aanw,det,stan,prenom,met-e,rest)	0.5
doorziet	doorzien	WW(pv,tgw,met-t)	0.999275
namelijk	namelijk	BW()	0.998419
de	de	LID(bep,stan,rest)	0.981886
familieverhoudingen	familieverhouding	N(soort,mv,basis)	0.888889
:	:	LET()	1.0
de	de	LID(bep,stan,rest)	0.999454
kluizenaar	kluizenaar	N(soort,ev,basis,zijd,stan)	0.999049
was	zijn	WW(pv,verl,ev)	0.99656
de	de	LID(bep,stan,rest)	0.999273
broer	broer	N(soort,ev,basis,zijd,stan)	0.999662
van	van	VZ(init)	0.779104
den	de	LID(bep,dial)	0.75
gouverneur	gouverneur	N(soort,ev,basis,zijd,stan)	0.999602
van	van	VZ(init)	0.999941
de	de	LID(bep,stan,rest)	0.999643
stad	stad	N(soort,ev,basis,zijd,stan)	0.998012
,	,	LET()	1.0
deze	deze	VNW(aanw,det,stan,nom,met-e,zonder-n)	0.891892
is	zijn	WW(pv,tgw,ev)	0.999966
derhalve	derhalve	BW()	0.998419
de	de	LID(bep,stan,rest)	0.999665
oom	oom	N(soort,ev,basis,zijd,stan)	0.999662
van	van	VZ(init)	0.779104
den	den	VG(neven)	0.5
verwaarloosden	verwaarlozen	WW(pv,verl,mv)	0.983871
jongen	jong	N(soort,ev,basis,zijd,stan)	0.9718
.	.	LET()	1.0
</sentence>
<sentence id="139">
Hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999431
neemt	nemen	WW(pv,tgw,met-t)	0.998984
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.982456
als	als	VZ(init)	0.560976
page	page	SPEC(vreemd)	1.0
in_dienst	in_dienst	VZ(init)_N(soort,ev,basis,zijd,stan)	0.817882
,	,	LET()	1.0
maar	maar	VG(neven)	0.649116
Simplicius	Simplicius	SPEC(deeleigen)	1.0
staat	staan	WW(pv,tgw,met-t)	0.856976
al	al	BW()	0.998221
te	te	BW()	0.992674
vreemd	vreemd	ADJ(vrij,basis,zonder)	0.962963
tegenover	tegenover	VZ(init)	0.91714
de	de	LID(bep,stan,rest)	0.999643
wereld	wereld	N(soort,ev,basis,zijd,stan)	0.99961
rondom	rondom	VZ(init)	0.91714
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.980303
:	:	LET()	1.0
niets	niets	VNW(onbep,pron,stan,vol,3o,ev)	0.997921
beantwoordt	beantwoorden	WW(pv,tgw,met-t)	0.998852
aan_het	aan_het	VZ(init)_LID(bep,stan,evon)	0.996447
beeld	beeld	N(soort,ev,basis,onz,stan)	0.999486
,	,	LET()	1.0
dat	dat	VNW(betr,pron,stan,vol,3,ev)	0.902174
de	de	LID(bep,stan,rest)	0.999665
kluizenaar	kluizenaar	N(soort,ev,basis,zijd,stan)	0.993151
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.97561
van	van	VZ(init)	0.999849
het	het	LID(bep,stan,evon)	0.991607
goede	goed	ADJ(nom,basis,met-e,zonder-n,stan)	0.909091
en	en	VG(neven)	0.999194
het	het	LID(bep,stan,evon)	0.702075
Gode	Gode	SPEC(deeleigen)	1.0
welgevallige	welgevallige	N(soort,ev,basis,zijd,stan)	0.444444
heeft	hebben	WW(pv,tgw,met-t)	0.999599
doen	doen	WW(inf,vrij,zonder)	0.872093
kennen	kennen	WW(inf,vrij,zonder)	0.996299
.	.	LET()	1.0
</sentence>
<sentence id="140">
Als	als	VG(onder)	0.99115
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
vrijuit	vrijuit	BW()	0.997264
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.962264
mening	mening	N(soort,ev,basis,zijd,stan)	0.995338
zegt	zeggen	WW(pv,tgw,met-t)	0.994555
,	,	LET()	1.0
meent	menen	WW(pv,tgw,met-t)	0.998984
men	men	VNW(pers,pron,nomin,red,3p,ev,masc)	0.998603
,	,	LET()	1.0
dat	dat	VG(onder)	0.913043
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
niet	niet	BW()	0.999918
goed	goed	ADJ(vrij,basis,zonder)	0.933042
wijs	wijs	ADJ(vrij,basis,zonder)	0.75
is	zijn	WW(pv,tgw,ev)	0.999662
.	.	LET()	1.0
</sentence>
<sentence id="141">
Men	men	VNW(pers,pron,nomin,red,3p,ev,masc)	0.995465
lacht	lachen	WW(pv,tgw,met-t)	0.998984
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.992108
uit	uit	VZ(init)	1.0
,	,	LET()	1.0
terwijl	terwijl	VG(onder)	0.998905
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999754
meent	menen	WW(pv,tgw,met-t)	0.998774
,	,	LET()	1.0
dat	dat	VNW(betr,pron,stan,vol,3,ev)	0.846154
de	de	LID(bep,stan,rest)	0.999643
wereld	wereld	N(soort,ev,basis,zijd,stan)	0.99961
om	om	VZ(init)	0.995455
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.978203
heen	heen	VZ(fin)	0.99821
gek	gek	ADJ(vrij,basis,zonder)	0.784689
is	zijn	WW(pv,tgw,ev)	0.999662
.	.	LET()	1.0
</sentence>
<sentence id="142">
Een	een	LID(onbep,stan,agr)	0.981771
smulpartij	smulpartij	N(soort,ev,basis,zijd,stan)	1.0
,	,	LET()	1.0
waarbij	waarbij	BW()	0.997264
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.656047
diensten	dienst	N(soort,mv,basis)	0.999108
heeft	hebben	WW(pv,tgw,met-t)	0.999599
te	te	VZ(init)	0.999466
verrichten	verrichten	WW(inf,vrij,zonder)	0.994949
,	,	LET()	1.0
een	een	LID(onbep,stan,agr)	0.995147
danspartij	danspartij	N(soort,ev,basis,zijd,stan)	1.0
,	,	LET()	1.0
waar	waar	VNW(vb,adv-pron,obl,vol,3o,getal)	0.992806
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
in	in	VZ(fin)	0.852941
verzeild	verzeilen	WW(vd,vrij,zonder)	0.995516
raakt	raken	WW(pv,tgw,met-t)	0.998774
,	,	LET()	1.0
een	een	LID(onbep,stan,agr)	0.995147
intieme	intiem	ADJ(prenom,basis,met-e,stan)	0.990169
liefdesscene	liefdesscene	N(soort,ev,basis,zijd,stan)	0.777778
,	,	LET()	1.0
waarvan	waarvan	BW()	0.997264
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
de	de	LID(bep,stan,rest)	0.999805
ongewenste	ongewenst	ADJ(prenom,basis,met-e,stan)	0.999763
getuige	getuige	N(soort,ev,basis,zijd,stan)	0.998006
is	zijn	WW(pv,tgw,ev)	0.998861
,	,	LET()	1.0
geven	geven	WW(pv,tgw,mv)	1.0
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.875
er	er	VNW(aanw,adv-pron,stan,red,3,getal)	0.982759
ook	ook	BW()	0.999979
alle	al	VNW(onbep,det,stan,prenom,met-e,agr)	0.998823
reden	reden	N(soort,ev,basis,zijd,stan)	0.88014
toe	toe	VZ(fin)	0.99868
.	.	LET()	1.0
</sentence>
<sentence id="143">
Maar	maar	VG(neven)	0.994319
de	de	LID(bep,stan,rest)	0.999643
wereld	wereld	N(soort,ev,basis,zijd,stan)	0.99961
geeft	geven	WW(pv,tgw,met-t)	0.999122
de	de	LID(bep,stan,rest)	0.995355
toon	toon	N(soort,ev,basis,zijd,stan)	0.999172
aan	aan	VZ(fin)	0.861111
,	,	LET()	1.0
niet	niet	BW()	0.999918
de	de	LID(bep,stan,rest)	0.981886
eenvoud	eenvoud	N(soort,ev,basis,zijd,stan)	0.806452
uit	uit	VZ(init)	0.995984
de	de	LID(bep,stan,rest)	0.981886
kluizenaarshut	kluizenaarshut	N(soort,ev,basis,zijd,stan)	0.888889
.	.	LET()	1.0
</sentence>
<sentence id="144">
De	de	LID(bep,stan,rest)	0.999701
gouverneur	gouverneur	N(soort,ev,basis,zijd,stan)	0.994624
weet	weten	WW(pv,tgw,ev)	0.999318
niet	niet	BW()	0.999918
beter	goed	ADJ(vrij,comp,zonder)	0.959388
te	te	VZ(init)	0.999976
doen	doen	WW(inf,vrij,zonder)	0.819338
dan	dan	VG(onder)	0.733333
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.990148
een	een	LID(onbep,stan,agr)	0.995147
narrenpakje	narrenpak	N(soort,ev,dim,onz,stan)	1.0
,	,	LET()	1.0
een	een	LID(onbep,stan,agr)	0.995147
kalfsvel	kalfsvel	N(soort,ev,basis,zijd,stan)	0.777778
met	met	VZ(init)	0.999688
oren	oor	N(soort,mv,basis)	0.996016
,	,	LET()	1.0
aan	aan	VZ(init)	0.722222
te	te	VZ(init)	0.999928
trekken	trekken	WW(inf,vrij,zonder)	0.999652
.	.	LET()	1.0
</sentence>
<sentence id="145">
Van	van	VZ(init)	0.923767
nu	nu	BW()	0.995889
af	af	VZ(fin)	0.994186
heet	heten	WW(pv,tgw,ev)	0.959775
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
Simplicius_Simplicissimus	Simplicius_Simplicissimus	SPEC(deeleigen)_SPEC(deeleigen)	1.0
.	.	LET()	1.0
</sentence>
<sentence id="146">
Maar	maar	VG(neven)	0.997961
nu	nu	BW()	0.8
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
er	er	VNW(aanw,adv-pron,stan,red,3,getal)	0.988333
anders	anders	ADJ(vrij,basis,zonder)	1.0
uitziet	uitzien	WW(pv,tgw,met-t)	0.998774
,	,	LET()	1.0
begint	beginnen	WW(pv,tgw,met-t)	0.999416
ook	ook	BW()	0.999979
de	de	LID(bep,stan,rest)	0.999643
wereld	wereld	N(soort,ev,basis,zijd,stan)	0.99961
er	er	VNW(aanw,adv-pron,stan,red,3,getal)	0.988333
anders	anders	BW()	0.428571
uit	uit	VZ(init)	1.0
te	te	VZ(init)	0.999976
zien	zien	WW(inf,vrij,zonder)	0.997886
.	.	LET()	1.0
</sentence>
<sentence id="147">
Het	het	LID(bep,stan,evon)	0.516709
narrenpak	narrenpak	N(soort,ev,basis,onz,stan)	0.888889
geeft	geven	WW(pv,tgw,met-t)	0.999122
aan	aan	VZ(init)	0.975771
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.656047
woorden	woord	N(soort,mv,basis)	0.998224
nieuwe	nieuw	ADJ(prenom,basis,met-e,stan)	0.975869
gelding	gelding	N(soort,ev,basis,zijd,stan)	0.999705
.	.	LET()	1.0
</sentence>
<sentence id="148">
Nu	nu	BW()	0.55
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.99844
het	het	LID(bep,stan,evon)	0.982222
recht	recht	N(soort,ev,basis,onz,stan)	0.96
heeft	hebben	WW(pv,tgw,met-t)	0.999602
,	,	LET()	1.0
de	de	LID(bep,stan,rest)	0.981886
onverbloemde	onverbloemd	ADJ(prenom,basis,met-e,stan)	0.666667
waarheid	waarheid	N(soort,ev,basis,zijd,stan)	0.999117
te	te	VZ(init)	0.999976
zeggen	zeggen	WW(inf,vrij,zonder)	0.898734
,	,	LET()	1.0
begint	beginnen	WW(pv,tgw,met-t)	0.998984
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
te	te	VZ(init)	0.999928
begrijpen	begrijpen	WW(inf,vrij,zonder)	0.856013
,	,	LET()	1.0
dat	dat	VNW(betr,pron,stan,vol,3,ev)	0.666667
het	het	VNW(pers,pron,stan,red,3,ev,onz)	0.981297
niet	niet	BW()	0.999918
zelden	zelden	BW()	0.997264
voordeliger	voordelig	ADJ(vrij,comp,zonder)	0.995455
is	zijn	WW(pv,tgw,ev)	0.998861
,	,	LET()	1.0
ze	ze	VNW(pers,pron,stan,red,3,mv)	0.650794
voor	voor	VZ(init)	0.995556
zich	zich	VNW(refl,pron,obl,red,3,getal)	0.99974
te	te	VZ(init)	0.999976
houden	houden	WW(inf,vrij,zonder)	0.938694
.	.	LET()	1.0
</sentence>
<sentence id="149">
Als	als	VZ(init)	0.661224
nar	nar	N(soort,ev,basis,zijd,stan)	0.998984
leert	leren	WW(pv,tgw,met-t)	0.998984
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.99844
het	het	LID(bep,stan,evon)	0.953933
maatschappelijk	maatschappelijk	ADJ(prenom,basis,zonder)	0.996032
nut	nut	N(soort,ev,basis,onz,stan)	0.998902
van	van	VZ(init)	0.999333
comedie	comedie	N(soort,ev,basis,zijd,stan)	0.999176
en	en	VG(neven)	0.999194
vertoon	vertoon	N(soort,ev,basis,onz,stan)	0.909091
.	.	LET()	1.0
</sentence>
<sentence id="150">
Het	het	LID(bep,stan,evon)	0.999233
masker	masker	N(soort,ev,basis,onz,stan)	0.991228
maakt	maken	WW(pv,tgw,met-t)	0.99937
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.8
sluw	sluw	ADJ(vrij,basis,zonder)	0.986426
.	.	LET()	1.0
</sentence>
<sentence id="151">
De	de	LID(bep,stan,rest)	0.999701
gouverneur	gouverneur	N(soort,ev,basis,zijd,stan)	0.998836
ziet	zien	WW(pv,tgw,met-t)	0.999192
in	in	VZ(fin)	0.821705
,	,	LET()	1.0
dat	dat	VNW(betr,pron,stan,vol,3,ev)	0.625
ook	ook	BW()	0.999979
dit	dit	VNW(aanw,pron,stan,vol,3o,ev)	0.991189
niet	niet	BW()	0.999918
het	het	LID(bep,stan,evon)	0.994716
juiste	juist	ADJ(prenom,basis,met-e,stan)	0.571429
is	zijn	WW(pv,tgw,ev)	0.999447
en	en	VG(neven)	0.999106
op	op	VZ(init)	0.984772
raad	raad	N(soort,ev,basis,zijd,stan)	0.983389
van	van	VZ(init)	0.779104
den	de	LID(bep,dial)	0.940476
dominee	dominee	N(soort,ev,basis,zijd,stan)	0.997691
besluit	besluiten	WW(pv,tgw,ev)	1.0
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
den	de	LID(bep,dial)	0.985714
jongen	jong	N(soort,ev,basis,zijd,stan)	0.978964
een	een	LID(onbep,stan,agr)	0.995147
betere	goed	ADJ(prenom,comp,met-e,stan)	0.998656
opvoeding	opvoeding	N(soort,ev,basis,zijd,stan)	0.999117
te	te	VZ(init)	0.999976
doen	doen	WW(inf,vrij,zonder)	0.814103
geven	geven	WW(inf,vrij,zonder)	0.957776
.	.	LET()	1.0
</sentence>
<sentence id="152">
Veel	veel	VNW(onbep,grad,stan,vrij,zonder,basis)	1.0
komt	komen	WW(pv,tgw,met-t)	0.999418
ook	ook	BW()	0.999979
hiervan	hiervan	BW()	0.998755
niet	niet	BW()	0.999872
terecht	terecht	ADJ(vrij,basis,zonder)	0.997612
.	.	LET()	1.0
</sentence>
<sentence id="153">
Nauwelijks	nauwelijks	BW()	0.998992
is	zijn	WW(pv,tgw,ev)	0.999635
de	de	LID(bep,stan,rest)	0.999844
nieuwe	nieuw	ADJ(prenom,basis,met-e,stan)	0.975869
toestand	toestand	N(soort,ev,basis,zijd,stan)	0.999272
ingetreden	intreden	WW(vd,vrij,zonder)	0.996711
,	,	LET()	1.0
of	of	VG(neven)	0.855677
Simplicissimus	Simplicissimus	SPEC(deeleigen)	1.0
wordt	worden	WW(pv,tgw,met-t)	0.999676
op	op	VZ(init)	0.99656
een	een	LID(onbep,stan,agr)	0.999286
wandeling	wandeling	N(soort,ev,basis,zijd,stan)	0.99925
door	door	VZ(init)	0.856675
Croatische	croatisch	ADJ(prenom,basis,met-e,stan)	1.0
vrijbuiters	vrijbuiter	N(soort,mv,basis)	0.99802
overvallen	overval	N(soort,mv,basis)	0.571429
en	en	VG(neven)	0.999194
meegenomen	meenemen	WW(vd,vrij,zonder)	0.996241
.	.	LET()	1.0
</sentence>
<sentence id="154">
Hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999431
leeft	leven	WW(pv,tgw,met-t)	0.998852
bij	bij	VZ(init)	0.858769
hen	hen	VNW(pers,pron,obl,vol,3p,mv)	0.999084
als	als	VG(onder)	0.783162
paardejongen	paardejongen	N(soort,mv,basis)	1.0
,	,	LET()	1.0
leert	leren	WW(pv,tgw,met-t)	0.998984
stelen	stelen	WW(inf,vrij,zonder)	0.75
en	en	VG(neven)	0.999194
bedriegen	bedriegen	WW(inf,vrij,zonder)	0.942308
.	.	LET()	1.0
</sentence>
<sentence id="155">
Weldra	weldra	BW()	0.998992
weet	weten	WW(pv,tgw,ev)	0.999318
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
te	te	VZ(init)	0.999928
ontvluchten	ontvluchten	WW(inf,vrij,zonder)	0.998888
en	en	VG(neven)	0.999194
zich	zich	VNW(refl,pron,obl,red,3,getal)	0.99974
een	een	LID(onbep,stan,agr)	0.995147
tijdlang	tijdlang	N(soort,ev,basis,zijd,stan)	0.833333
in	in	VZ(init)	0.996805
een	een	LID(onbep,stan,agr)	0.995147
bos	bos	N(soort,ev,basis,onz,stan)	0.842105
door	door	VZ(init)	0.998613
roof	roof	N(soort,ev,basis,zijd,stan)	0.999176
en	en	VG(neven)	0.999615
diefstal	diefstal	N(soort,ev,basis,zijd,stan)	0.998701
boven_water	boven_water	VZ(init)_N(soort,ev,basis,onz,stan)	0.971687
te	te	VZ(init)	0.999976
houden	houden	WW(inf,vrij,zonder)	0.938694
.	.	LET()	1.0
</sentence>
<sentence id="156">
Opnieuw	opnieuw	BW()	0.999519
wordt	worden	WW(pv,tgw,met-t)	0.999676
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
overvallen	overvallen	WW(vd,vrij,zonder)	0.785714
,	,	LET()	1.0
thans	thans	BW()	0.997167
door	door	VZ(init)	0.997167
keizerlijke	keizerlijk	ADJ(prenom,basis,met-e,stan)	0.999813
troepen	troep	N(soort,mv,basis)	0.999588
.	.	LET()	1.0
</sentence>
<sentence id="157">
Hier	hier	VNW(aanw,adv-pron,obl,vol,3o,getal)	0.999431
gaat	gaan	WW(pv,tgw,met-t)	0.999736
het	het	VNW(pers,pron,stan,red,3,ev,onz)	0.888889
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.978203
beter	goed	ADJ(vrij,comp,zonder)	0.994755
,	,	LET()	1.0
vooral	vooral	BW()	0.998251
doordat	doordat	VG(onder)	0.997399
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
een	een	LID(onbep,stan,agr)	0.995147
ouderen	oud	ADJ(nom,comp,met-e,mv-n)	0.966942
,	,	LET()	1.0
rechtschapen	rechtschapen	ADJ(prenom,basis,zonder)	0.997552
vriend	vriend	N(soort,ev,basis,zijd,stan)	0.998836
krijgt	krijgen	WW(pv,tgw,met-t)	0.999122
,	,	LET()	1.0
die	die	VNW(betr,pron,stan,vol,persoon,getal)	0.866616
een	een	LID(onbep,stan,agr)	0.995147
goede	goed	ADJ(prenom,basis,met-e,stan)	0.998739
invloed	invloed	N(soort,ev,basis,zijd,stan)	0.998894
op	op	VZ(init)	0.991228
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.981982
heeft	hebben	WW(pv,tgw,met-t)	0.999444
.	.	LET()	1.0
</sentence>
<sentence id="158">
Maar	maar	VG(neven)	0.994319
het	het	LID(bep,stan,evon)	0.999312
geluk	geluk	N(soort,ev,basis,onz,stan)	0.998223
duurt	duren	WW(pv,tgw,met-t)	0.998278
niet	niet	BW()	0.999872
lang	lang	ADJ(vrij,basis,zonder)	0.979651
:	:	LET()	1.0
de	de	LID(bep,stan,rest)	0.999454
vriend	vriend	N(soort,ev,basis,zijd,stan)	0.999042
komt	komen	WW(pv,tgw,met-t)	0.999725
te	te	VZ(init)	0.999179
sterven	sterven	WW(inf,vrij,zonder)	0.932432
en	en	VG(neven)	0.999194
Simplicissimus	Simplicissimus	SPEC(deeleigen)	1.0
staat	staan	WW(pv,tgw,met-t)	0.960145
opnieuw	opnieuw	BW()	0.998979
alleen	alleen	BW()	0.999108
tegenover	tegenover	VZ(init)	0.91714
het	het	LID(bep,stan,evon)	0.994716
naakte	naakt	ADJ(prenom,basis,met-e,stan)	0.846154
,	,	LET()	1.0
harde	hard	ADJ(prenom,basis,met-e,stan)	0.990169
leven	leven	N(soort,ev,basis,onz,stan)	0.68
.	.	LET()	1.0
</sentence>
<sentence id="159">
Wegens	wegens	VZ(init)	0.980282
zijn	zijn	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.953488
knap	knap	ADJ(prenom,basis,zonder)	0.966667
jongensgezicht	jongensgezicht	N(soort,ev,basis,onz,stan)	0.998943
wordt	worden	WW(pv,tgw,met-t)	0.999676
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
door	door	VZ(init)	0.996204
een	een	LID(onbep,stan,agr)	0.995147
ritmeester	ritmeester	N(soort,ev,basis,zijd,stan)	0.888889
in	in	VZ(init)	0.931125
meisjeskleren	meisjeskleren	N(soort,mv,basis)	0.888889
gestoken	steken	WW(vd,vrij,zonder)	0.998549
.	.	LET()	1.0
</sentence>
<sentence id="160">
Het	het	LID(bep,stan,evon)	0.516709
leven	leven	N(soort,ev,basis,onz,stan)	0.932203
wordt	worden	WW(pv,tgw,met-t)	0.999676
anders	anders	BW()	0.862069
,	,	LET()	1.0
maar	maar	VG(neven)	0.979798
niet	niet	BW()	0.999918
beter	goed	ADJ(vrij,comp,zonder)	0.993902
.	.	LET()	1.0
</sentence>
<sentence id="161">
Zijn	zijn	WW(pv,tgw,mv)	0.515859
uiterlijk	uiterlijk	N(soort,ev,basis,onz,stan)	0.776316
stelt	stellen	WW(pv,tgw,met-t)	0.998984
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.987342
bloot	bloot	ADJ(vrij,basis,zonder)	0.997579
aan	aan	VZ(init)	0.987654
verleiding	verleiding	N(soort,ev,basis,zijd,stan)	0.999602
van	van	VZ(init)	0.999646
mannen	man	N(soort,mv,basis)	0.999421
zowel_als	zowel_als	BW()_VG(onder)	0.889816
van	van	VZ(init)	0.999859
vrouwen	vrouw	N(soort,mv,basis)	0.990748
.	.	LET()	1.0
</sentence>
<sentence id="162">
De	de	LID(bep,stan,rest)	0.999701
veldslag	veldslag	N(soort,ev,basis,zijd,stan)	0.99886
bij	bij	VZ(init)	0.858769
Wittstock	Wittstock	SPEC(deeleigen)	1.0
in	in	VZ(init)	0.993939
September	September	SPEC(deeleigen)	1.0
1636	1636	TW(hoofd,vrij)	0.555556
hergeeft	hergeven	WW(pv,tgw,met-t)	1.0
hem	hem	VNW(pers,pron,obl,vol,3,ev,masc)	0.985816
de	de	LID(bep,stan,rest)	0.999665
vrijheid	vrijheid	N(soort,ev,basis,zijd,stan)	0.998077
.	.	LET()	1.0
</sentence>
<sentence id="163">
Ondanks	ondanks	VZ(init)	0.980282
alle	al	VNW(onbep,det,stan,prenom,met-e,agr)	0.998823
levenservaring	levenservaring	N(soort,ev,basis,zijd,stan)	0.998006
is	zijn	WW(pv,tgw,ev)	0.999447
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
niet	niet	BW()	0.999918
ouder	oud	ADJ(vrij,comp,zonder)	0.974359
dan	dan	VG(onder)	0.791878
veertien	veertien	TW(hoofd,prenom,stan)	0.979592
jaar	jaar	N(soort,ev,basis,onz,stan)	0.999642
.	.	LET()	1.0
</sentence>
<sentence id="164">
Met	met	VZ(init)	0.996622
een	een	LID(onbep,stan,agr)	0.995147
ouderen	oud	ADJ(nom,comp,met-e,mv-n)	0.666667
soldaat	soldaat	N(soort,ev,basis,zijd,stan)	0.994624
weet	weten	WW(pv,tgw,ev)	0.999318
hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999659
kwartier	kwartier	N(soort,ev,basis,onz,stan)	0.999457
te	te	VZ(init)	0.999976
vinden	vinden	WW(inf,vrij,zonder)	0.882883
in	in	VZ(init)	0.99879
een	een	LID(onbep,stan,agr)	0.999837
klooster	klooster	N(soort,ev,basis,onz,stan)	0.998807
in	in	VZ(init)	0.992167
Westfalen	Westfalen	SPEC(deeleigen)	1.0
.	.	LET()	1.0
</sentence>
<sentence id="165">
Er	er	VNW(aanw,adv-pron,stan,red,3,getal)	0.998121
volgt	volgen	WW(pv,tgw,met-t)	0.999485
een	een	LID(onbep,stan,agr)	0.999573
tijd	tijd	N(soort,ev,basis,zijd,stan)	0.996667
van	van	VZ(init)	0.95931
uiterlijke	uiterlijk	ADJ(prenom,basis,met-e,stan)	0.997947
voorspoed	voorspoed	N(soort,ev,basis,zijd,stan)	0.999705
.	.	LET()	1.0
</sentence>
<sentence id="166">
Hij	hij	VNW(pers,pron,nomin,vol,3,ev,masc)	0.999431
blijkt	blijken	WW(pv,tgw,met-t)	0.993377
talent	talent	N(soort,ev,basis,onz,stan)	0.999457
te	te	VZ(init)	0.907459
hebben	hebben	WW(inf,vrij,zonder)	0.533981
om	om	VZ(init)	0.998966
krijgsbuit	krijgsbuit	N(soort,ev,basis,zijd,stan)	0.997732
bijeen	bijeen	BW()	0.995974
te	te	VZ(init)	0.999976
brengen	brengen	WW(inf,vrij,zonder)	0.931624
en	en	VG(neven)	0.998783
komt	komen	WW(pv,tgw,met-t)	0.999725
